"foldChange","dispersion","u","fdr","power","m","m1","X1","X2"
1.5,0.1,40,0.01,0.9,10000,1500,30,9.03
1.5,0.1,40,0.01,0.9,10000,3000,26,8.35799999999999
1.5,0.1,40,0.01,0.9,30000,100,45,17.267
1.5,0.1,40,0.01,0.9,30000,500,39,15.345
1.5,0.1,40,0.01,0.9,30000,1500,34,14.709
1.5,0.1,40,0.01,0.9,30000,3000,31,8.88900000000001
1.5,0.1,40,0.05,0.8,10000,100,29,8.513
1.5,0.1,40,0.05,0.8,10000,500,23,7.11799999999998
1.5,0.1,40,0.05,0.8,10000,1500,19,6.768
1.5,0.1,40,0.05,0.8,10000,3000,16,2.98600000000001
1.5,0.1,40,0.05,0.8,30000,100,33,9.13199999999998
1.5,0.1,40,0.05,0.8,30000,500,27,8.189
1.5,0.1,40,0.05,0.8,30000,1500,23,7.09699999999999
1.5,0.1,40,0.05,0.8,30000,3000,21,7.11200000000001
1.5,0.1,40,0.05,0.9,10000,100,34,15.015
1.5,0.1,40,0.05,0.9,10000,500,28,8.51699999999999
1.5,0.1,40,0.05,0.9,10000,1500,23,7.19100000000001
1.5,0.1,40,0.05,0.9,10000,3000,20,6.81900000000001
1.5,0.1,40,0.05,0.9,30000,100,38,15.679
1.5,0.1,40,0.05,0.9,30000,500,32,8.924
1.5,0.1,40,0.05,0.9,30000,1500,28,8.37599999999997
1.5,0.1,40,0.05,0.9,30000,3000,25,7.21100000000003
1.5,0.1,40,0.1,0.8,10000,100,26,8.26799999999999
1.5,0.1,40,0.1,0.8,10000,500,21,7.652
1.5,0.1,40,0.1,0.8,10000,1500,16,3.152
1.5,0.1,40,0.1,0.8,10000,3000,13,2.674
1.5,0.1,40,0.1,0.8,30000,100,30,9.575
1.5,0.1,40,0.1,0.8,30000,500,24,7.544
1.5,0.1,40,0.1,0.8,30000,1500,21,7.081
1.5,0.1,40,0.1,0.8,30000,3000,18,6.944
1.5,0.1,40,0.1,0.9,10000,100,31,9.363
1.5,0.1,40,0.1,0.9,10000,500,25,7.576
1.5,0.1,40,0.1,0.9,10000,1500,20,7.015
1.5,0.1,40,0.1,0.9,10000,3000,17,3.2
1.5,0.1,40,0.1,0.9,30000,100,36,16.085
1.5,0.1,40,0.1,0.9,30000,500,29,8.889
1.5,0.1,40,0.1,0.9,30000,1500,25,7.673
1.5,0.1,40,0.1,0.9,30000,3000,22,7.72599999999999
1.5,0.5,1,0.01,0.8,10000,100,373,2.82600000000001
1.5,0.5,1,0.01,0.8,10000,500,311,2.00399999999999
1.5,0.5,1,0.01,0.8,10000,1500,266,1.47800000000001
1.5,0.5,1,0.01,0.8,10000,3000,233,1.19800000000001
1.5,0.5,1,0.01,0.8,30000,100,413,3.372
1.5,0.5,1,0.01,0.8,30000,500,354,2.66299999999999
1.5,0.5,1,0.01,0.8,30000,1500,311,2.06700000000001
1.5,0.5,1,0.01,0.8,30000,3000,284,1.714
1.5,0.5,1,0.01,0.9,10000,100,439,4.06300000000001
1.5,0.5,1,0.01,0.9,10000,500,372,2.96599999999998
1.5,0.5,1,0.01,0.9,10000,1500,322,2.251
1.5,0.5,1,0.01,0.9,10000,3000,285,1.697
1.5,0.5,1,0.01,0.9,30000,100,484,4.97
1.5,0.5,1,0.01,0.9,30000,500,418,3.72200000000001
1.5,0.5,1,0.01,0.9,30000,1500,372,2.90000000000001
1.5,0.5,1,0.01,0.9,30000,3000,341,2.33599999999998
1.5,0.5,1,0.05,0.8,10000,100,311,1.899
1.5,0.5,1,0.05,0.8,10000,500,250,1.27199999999999
1.5,0.5,1,0.05,0.8,10000,1500,204,0.867999999999995
1.5,0.5,1,0.05,0.8,10000,3000,170,0.656000000000006
1.5,0.5,1,0.05,0.8,30000,100,353,2.322
1.5,0.5,1,0.05,0.8,30000,500,292,1.74100000000001
1.5,0.5,1,0.05,0.8,30000,1500,250,1.26399999999998
1.5,0.5,1,0.05,0.8,30000,3000,222,0.990000000000009
1.5,0.5,1,0.05,0.9,10000,100,372,2.715
1.5,0.5,1,0.05,0.9,10000,500,304,1.715
1.5,0.5,1,0.05,0.9,10000,1500,252,1.25800000000001
1.5,0.5,1,0.05,0.9,10000,3000,214,0.981999999999999
1.5,0.5,1,0.05,0.9,30000,100,417,3.20299999999997
1.5,0.5,1,0.05,0.9,30000,500,351,2.36700000000002
1.5,0.5,1,0.05,0.9,30000,1500,304,2.222
1.5,0.5,1,0.05,0.9,30000,3000,272,1.61
1.5,0.5,1,0.1,0.8,10000,100,284,1.761
1.5,0.5,1,0.1,0.8,10000,500,222,1.115
1.5,0.5,1,0.1,0.8,10000,1500,176,0.723
1.5,0.5,1,0.1,0.8,10000,3000,142,0.535
1.5,0.5,1,0.1,0.8,30000,100,325,2.386
1.5,0.5,1,0.1,0.8,30000,500,264,1.567
1.5,0.5,1,0.1,0.8,30000,1500,222,1.095
1.5,0.5,1,0.1,0.8,30000,3000,193,0.862
1.5,0.5,1,0.1,0.9,10000,100,341,2.611
1.5,0.5,1,0.1,0.9,10000,500,272,1.598
1.5,0.5,1,0.1,0.9,10000,1500,220,1.103
1.5,0.5,1,0.1,0.9,10000,3000,181,0.813000000000002
1.5,0.5,1,0.1,0.9,30000,100,387,3.329
1.5,0.5,1,0.1,0.9,30000,500,320,2.116
1.5,0.5,1,0.1,0.9,30000,1500,272,1.564
1.5,0.5,1,0.1,0.9,30000,3000,240,1.238
1.5,0.5,5,0.01,0.8,10000,100,187,11.165
1.5,0.5,5,0.01,0.8,10000,500,156,7.575
1.5,0.5,5,0.01,0.8,10000,1500,133,6.13499999999999
1.5,0.5,5,0.01,0.8,10000,3000,117,4.993
1.5,0.5,5,0.01,0.8,30000,100,208,12.802
1.5,0.5,5,0.01,0.8,30000,500,178,10.175
1.5,0.5,5,0.01,0.8,30000,1500,156,7.46200000000001
1.5,0.5,5,0.01,0.8,30000,3000,142,6.192
1.5,0.5,5,0.01,0.9,10000,100,221,14.273
1.5,0.5,5,0.01,0.9,10000,500,187,10.42
1.5,0.5,5,0.01,0.9,10000,1500,162,8.655
1.5,0.5,5,0.01,0.9,10000,3000,143,6.13700000000001
1.5,0.5,5,0.01,0.9,30000,100,243,18.23
1.5,0.5,5,0.01,0.9,30000,500,210,13.124
1.5,0.5,5,0.01,0.9,30000,1500,187,9.845
1.5,0.5,5,0.01,0.9,30000,3000,171,8.317
1.5,0.5,5,0.05,0.8,10000,100,156,7.00000000000001
1.5,0.5,5,0.05,0.8,10000,500,125,4.63799999999999
1.5,0.5,5,0.05,0.8,10000,1500,102,3.596
1.5,0.5,5,0.05,0.8,10000,3000,85,2.655
1.5,0.5,5,0.05,0.8,30000,100,177,8.62699999999998
1.5,0.5,5,0.05,0.8,30000,500,147,6.85400000000002
1.5,0.5,5,0.05,0.8,30000,1500,125,4.64999999999998
1.5,0.5,5,0.05,0.8,30000,3000,111,3.744
1.5,0.5,5,0.05,0.9,10000,100,187,10.07
1.5,0.5,5,0.05,0.9,10000,500,152,6.919
1.5,0.5,5,0.05,0.9,10000,1500,126,4.68100000000001
1.5,0.5,5,0.05,0.9,10000,3000,107,4.734
1.5,0.5,5,0.05,0.9,30000,100,210,15.722
1.5,0.5,5,0.05,0.9,30000,500,176,9.82
1.5,0.5,5,0.05,0.9,30000,1500,152,8.098
1.5,0.5,5,0.05,0.9,30000,3000,136,6.698
1.5,0.5,5,0.1,0.8,10000,100,142,6.976
1.5,0.5,5,0.1,0.8,10000,500,111,4.25
1.5,0.5,5,0.1,0.8,10000,1500,88,3.194
1.5,0.5,5,0.1,0.8,10000,3000,71,2.285
1.5,0.5,5,0.1,0.8,30000,100,163,9.70899999999999
1.5,0.5,5,0.1,0.8,30000,500,132,6.25000000000001
1.5,0.5,5,0.1,0.8,30000,1500,111,4.10699999999999
1.5,0.5,5,0.1,0.8,30000,3000,97,3.189
1.5,0.5,5,0.1,0.9,10000,100,171,9.47200000000001
1.5,0.5,5,0.1,0.9,10000,500,136,6.326
1.5,0.5,5,0.1,0.9,10000,1500,110,4.10699999999999
1.5,0.5,5,0.1,0.9,10000,3000,91,3.08800000000001
1.5,0.5,5,0.1,0.9,30000,100,194,12.803
1.5,0.5,5,0.1,0.9,30000,500,160,7.755
1.5,0.5,5,0.1,0.9,30000,1500,136,6.18
1.5,0.5,5,0.1,0.9,30000,3000,120,4.98999999999999
1.5,0.5,10,0.01,0.8,10000,100,164,31.247
1.5,0.5,10,0.01,0.8,10000,500,137,21.195
1.5,0.5,10,0.01,0.8,10000,1500,117,16.614
1.5,0.5,10,0.01,0.8,10000,3000,102,13.183
1.5,0.5,10,0.01,0.8,30000,100,182,37.356
1.5,0.5,10,0.01,0.8,30000,500,155,26.679
1.5,0.5,10,0.01,0.8,30000,1500,137,21.701
1.5,0.5,10,0.01,0.8,30000,3000,125,17.686
1.5,0.5,10,0.01,0.9,10000,100,193,38.255
1.5,0.5,10,0.01,0.9,10000,500,164,30.92
1.5,0.5,10,0.01,0.9,10000,1500,141,21.569
1.5,0.5,10,0.01,0.9,10000,3000,125,17.329
1.5,0.5,10,0.01,0.9,30000,100,213,50.614
1.5,0.5,10,0.01,0.9,30000,500,184,37.027
1.5,0.5,10,0.01,0.9,30000,1500,164,31.024
1.5,0.5,10,0.01,0.9,30000,3000,150,25.879
1.5,0.5,10,0.05,0.8,10000,100,137,21.1859999999999
1.5,0.5,10,0.05,0.8,10000,500,110,14.1090000000001
1.5,0.5,10,0.05,0.8,10000,1500,89,10.4369999999999
1.5,0.5,10,0.05,0.8,10000,3000,74,7.47800000000007
1.5,0.5,10,0.05,0.8,30000,100,155,26.587
1.5,0.5,10,0.05,0.8,30000,500,128,17.533
1.5,0.5,10,0.05,0.8,30000,1500,110,14.2150000000001
1.5,0.5,10,0.05,0.8,30000,3000,97,10.7649999999999
1.5,0.5,10,0.05,0.9,10000,100,164,32.919
1.5,0.5,10,0.05,0.9,10000,500,133,20.821
1.5,0.5,10,0.05,0.9,10000,1500,111,13.799
1.5,0.5,10,0.05,0.9,10000,3000,94,10.59
1.5,0.5,10,0.05,0.9,30000,100,184,37.314
1.5,0.5,10,0.05,0.9,30000,500,154,25.815
1.5,0.5,10,0.05,0.9,30000,1500,133,20.785
1.5,0.5,10,0.05,0.9,30000,3000,119,16.808
1.5,0.5,10,0.1,0.8,10000,100,125,17.306
1.5,0.5,10,0.1,0.8,10000,500,97,10.451
1.5,0.5,10,0.1,0.8,10000,1500,77,7.512
1.5,0.5,10,0.1,0.8,10000,3000,62,5.31999999999999
1.5,0.5,10,0.1,0.8,30000,100,143,22.107
1.5,0.5,10,0.1,0.8,30000,500,116,16.748
1.5,0.5,10,0.1,0.8,30000,1500,97,10.545
1.5,0.5,10,0.1,0.8,30000,3000,85,9.87600000000005
1.5,0.5,10,0.1,0.9,10000,100,150,26.097
1.5,0.5,10,0.1,0.9,10000,500,119,16.775
1.5,0.5,10,0.1,0.9,10000,1500,96,10.445
1.5,0.5,10,0.1,0.9,10000,3000,79,7.61099999999998
1.5,0.5,10,0.1,0.9,30000,100,170,31.923
1.5,0.5,10,0.1,0.9,30000,500,140,21.367
1.5,0.5,10,0.1,0.9,30000,1500,119,16.969
1.5,0.5,10,0.1,0.9,30000,3000,105,13.406
1.5,0.5,20,0.01,0.8,10000,100,152,94.575
1.5,0.5,20,0.01,0.8,10000,500,127,62.233
1.5,0.5,20,0.01,0.8,10000,1500,109,48.182
1.5,0.5,20,0.01,0.8,10000,3000,95,36.818
1.5,0.5,20,0.01,0.8,30000,100,169,112.141
1.5,0.5,20,0.01,0.8,30000,500,144,77.0609999999999
1.5,0.5,20,0.01,0.8,30000,1500,127,61.8660000000001
1.5,0.5,20,0.01,0.8,30000,3000,116,59.245
1.5,0.5,20,0.01,0.9,10000,100,180,132.147
1.5,0.5,20,0.01,0.9,10000,500,152,92.472
1.5,0.5,20,0.01,0.9,10000,1500,131,74.228
1.5,0.5,20,0.01,0.9,10000,3000,116,59.0269999999999
1.5,0.5,20,0.01,0.9,30000,100,198,155.685
1.5,0.5,20,0.01,0.9,30000,500,171,112.231
1.5,0.5,20,0.01,0.9,30000,1500,152,92.0160000000001
1.5,0.5,20,0.01,0.9,30000,3000,139,76.493
1.5,0.5,20,0.05,0.8,10000,100,127,61.8309999999998
1.5,0.5,20,0.05,0.8,10000,500,102,46.2470000000001
1.5,0.5,20,0.05,0.8,10000,1500,83,33.9549999999999
1.5,0.5,20,0.05,0.8,10000,3000,69,24.367
1.5,0.5,20,0.05,0.8,30000,100,144,77.4630000000001
1.5,0.5,20,0.05,0.8,30000,500,119,61.243
1.5,0.5,20,0.05,0.8,30000,1500,102,46.398
1.5,0.5,20,0.05,0.8,30000,3000,90,35.889
1.5,0.5,20,0.05,0.9,10000,100,152,92.937
1.5,0.5,20,0.05,0.9,10000,500,124,61.429
1.5,0.5,20,0.05,0.9,10000,1500,103,46.288
1.5,0.5,20,0.05,0.9,10000,3000,87,34.696
1.5,0.5,20,0.05,0.9,30000,100,171,113.949
1.5,0.5,20,0.05,0.9,30000,500,143,77.378
1.5,0.5,20,0.05,0.9,30000,1500,124,61.267
1.5,0.5,20,0.05,0.9,30000,3000,111,48.161
1.5,0.5,20,0.1,0.8,10000,100,116,59.223
1.5,0.5,20,0.1,0.8,10000,500,90,35.873
1.5,0.5,20,0.1,0.8,10000,1500,71,24.732
1.5,0.5,20,0.1,0.8,10000,3000,57,16.604
1.5,0.5,20,0.1,0.8,30000,100,133,75.904
1.5,0.5,20,0.1,0.8,30000,500,108,48.528
1.5,0.5,20,0.1,0.8,30000,1500,90,36.398
1.5,0.5,20,0.1,0.8,30000,3000,78,27.013
1.5,0.5,20,0.1,0.9,10000,100,139,77.7629999999999
1.5,0.5,20,0.1,0.9,10000,500,111,48.9870000000001
1.5,0.5,20,0.1,0.9,10000,1500,89,35.088
1.5,0.5,20,0.1,0.9,10000,3000,73,25.124
1.5,0.5,20,0.1,0.9,30000,100,158,95.8619999999999
1.5,0.5,20,0.1,0.9,30000,500,130,74.434
1.5,0.5,20,0.1,0.9,30000,1500,111,48.626
1.5,0.5,20,0.1,0.9,30000,3000,98,46.1740000000002
1.5,0.5,40,0.01,0.8,10000,100,146,346.698
1.5,0.5,40,0.01,0.8,10000,500,122,231.367
1.5,0.5,40,0.01,0.8,10000,1500,104,174.8
1.5,0.5,40,0.01,0.8,10000,3000,91,133.981
1.5,0.5,40,0.01,0.8,30000,100,163,412.487
1.5,0.5,40,0.01,0.8,30000,500,139,285.184
1.5,0.5,40,0.01,0.8,30000,1500,122,227.455
1.5,0.5,40,0.01,0.8,30000,3000,111,180.831
1.5,0.5,40,0.01,0.9,10000,100,173,425.847
1.5,0.5,40,0.01,0.9,10000,500,146,344.725
1.5,0.5,40,0.01,0.9,10000,1500,126,229.041
1.5,0.5,40,0.01,0.9,10000,3000,112,179.793
1.5,0.5,40,0.01,0.9,30000,100,190,506.504000000001
1.5,0.5,40,0.01,0.9,30000,500,164,415.258999999999
1.5,0.5,40,0.01,0.9,30000,1500,146,334.496
1.5,0.5,40,0.01,0.9,30000,3000,134,273.921
1.5,0.5,40,0.05,0.8,10000,100,122,222.386
1.5,0.5,40,0.05,0.8,10000,500,98,165.339000000001
1.5,0.5,40,0.05,0.8,10000,1500,80,102.265
1.5,0.5,40,0.05,0.8,10000,3000,66,91.404
1.5,0.5,40,0.05,0.8,30000,100,138,291.906
1.5,0.5,40,0.05,0.8,30000,500,115,223.867
1.5,0.5,40,0.05,0.8,30000,1500,98,172.213
1.5,0.5,40,0.05,0.8,30000,3000,87,130.393
1.5,0.5,40,0.05,0.9,10000,100,146,346.133
1.5,0.5,40,0.05,0.9,10000,500,119,224.638
1.5,0.5,40,0.05,0.9,10000,1500,99,171.391
1.5,0.5,40,0.05,0.9,10000,3000,84,127.817
1.5,0.5,40,0.05,0.9,30000,100,164,417.104
1.5,0.5,40,0.05,0.9,30000,500,138,288.098
1.5,0.5,40,0.05,0.9,30000,1500,119,221.73
1.5,0.5,40,0.05,0.9,30000,3000,107,175.342
1.5,0.5,40,0.1,0.8,10000,100,111,178.466
1.5,0.5,40,0.1,0.8,10000,500,87,127.825
1.5,0.5,40,0.1,0.8,10000,1500,68,89.683
1.5,0.5,40,0.1,0.8,10000,3000,55,60.578
1.5,0.5,40,0.1,0.8,30000,100,128,229.111
1.5,0.5,40,0.1,0.8,30000,500,104,171.722
1.5,0.5,40,0.1,0.8,30000,1500,87,127.205
1.5,0.5,40,0.1,0.8,30000,3000,75,94.5990000000002
1.5,0.5,40,0.1,0.9,10000,100,134,277.046
1.5,0.5,40,0.1,0.9,10000,500,107,175.376
1.5,0.5,40,0.1,0.9,10000,1500,86,127.852
1.5,0.5,40,0.1,0.9,10000,3000,71,91.5349999999999
1.5,0.5,40,0.1,0.9,30000,100,152,343.315000000001
1.5,0.5,40,0.1,0.9,30000,500,125,226.702
1.5,0.5,40,0.1,0.9,30000,1500,107,175.185
1.5,0.5,40,0.1,0.9,30000,3000,94,133.268999999999
1.5,1,1,0.01,0.8,10000,100,513,5.83100000000013
1.5,1,1,0.01,0.8,10000,500,429,4.13100000000031
1.5,1,1,0.01,0.8,10000,1500,366,3.02099999999973
1.5,1,1,0.01,0.8,10000,3000,320,2.27199999999993
1.5,1,1,0.01,0.8,30000,100,569,7.37100000000009
1.5,1,1,0.01,0.8,30000,500,487,5.47400000000016
1.5,1,1,0.01,0.8,30000,1500,429,4.13500000000022
1.5,1,1,0.01,0.8,30000,3000,390,3.53099999999995
1.5,1,1,0.01,0.9,10000,100,605,8.28199999999924
1.5,1,1,0.01,0.9,10000,500,512,5.81800000000021
1.5,1,1,0.01,0.9,10000,1500,443,4.47699999999986
1.5,1,1,0.01,0.9,10000,3000,392,3.53700000000026
1.5,1,1,0.01,0.9,30000,100,666,10.2420000000002
1.5,1,1,0.01,0.9,30000,500,576,7.40599999999995
1.5,1,1,0.01,0.9,30000,1500,512,5.82499999999982
1.5,1,1,0.01,0.9,30000,3000,470,6.181
1.5,1,1,0.05,0.8,10000,100,429,4.545
1.5,1,1,0.05,0.8,10000,500,343,2.993
1.5,1,1,0.05,0.8,10000,1500,280,1.998
1.5,1,1,0.05,0.8,10000,3000,234,1.425
1.5,1,1,0.05,0.8,30000,100,485,6.186
1.5,1,1,0.05,0.8,30000,500,402,4.6
1.5,1,1,0.05,0.8,30000,1500,343,3.026
1.5,1,1,0.05,0.8,30000,3000,304,2.244
1.5,1,1,0.05,0.9,10000,100,512,6.355
1.5,1,1,0.05,0.9,10000,500,418,4.499
1.5,1,1,0.05,0.9,10000,1500,347,2.96999999999999
1.5,1,1,0.05,0.9,10000,3000,294,2.206
1.5,1,1,0.05,0.9,30000,100,575,8.184
1.5,1,1,0.05,0.9,30000,500,483,5.986
1.5,1,1,0.05,0.9,30000,1500,418,4.463
1.5,1,1,0.05,0.9,30000,3000,374,3.601
1.5,1,1,0.1,0.8,10000,100,390,3.86000000000001
1.5,1,1,0.1,0.8,10000,500,304,2.227
1.5,1,1,0.1,0.8,10000,1500,241,1.42199999999999
1.5,1,1,0.1,0.8,10000,3000,194,1.06700000000001
1.5,1,1,0.1,0.8,30000,100,447,4.88599999999999
1.5,1,1,0.1,0.8,30000,500,363,3.26700000000001
1.5,1,1,0.1,0.8,30000,1500,304,2.29899999999999
1.5,1,1,0.1,0.8,30000,3000,265,1.79900000000001
1.5,1,1,0.1,0.9,10000,100,470,5.662
1.5,1,1,0.1,0.9,10000,500,374,3.539
1.5,1,1,0.1,0.9,10000,1500,302,2.246
1.5,1,1,0.1,0.9,10000,3000,248,1.579
1.5,1,1,0.1,0.9,30000,100,532,7.30800000000001
1.5,1,1,0.1,0.9,30000,500,440,4.855
1.5,1,1,0.1,0.9,30000,1500,374,3.54699999999999
1.5,1,1,0.1,0.9,30000,3000,330,2.722
1.5,1,5,0.01,0.8,10000,100,327,42.959
1.5,1,5,0.01,0.8,10000,500,273,27.548
1.5,1,5,0.01,0.8,10000,1500,233,21.457
1.5,1,5,0.01,0.8,10000,3000,204,16.276
1.5,1,5,0.01,0.8,30000,100,363,51.732
1.5,1,5,0.01,0.8,30000,500,310,37.871
1.5,1,5,0.01,0.8,30000,1500,273,27.598
1.5,1,5,0.01,0.8,30000,3000,249,24.287
1.5,1,5,0.01,0.9,10000,100,386,61.374
1.5,1,5,0.01,0.9,10000,500,327,42.166
1.5,1,5,0.01,0.9,10000,1500,282,30.822
1.5,1,5,0.01,0.9,10000,3000,250,24.537
1.5,1,5,0.01,0.9,30000,100,426,74.847
1.5,1,5,0.01,0.9,30000,500,368,51.482
1.5,1,5,0.01,0.9,30000,1500,327,42.357
1.5,1,5,0.01,0.9,30000,3000,300,35.197
1.5,1,5,0.05,0.8,10000,100,273,27.969
1.5,1,5,0.05,0.8,10000,500,219,19.032
1.5,1,5,0.05,0.8,10000,1500,178,13.948
1.5,1,5,0.05,0.8,10000,3000,148,9.80700000000002
1.5,1,5,0.05,0.8,30000,100,310,38.876
1.5,1,5,0.05,0.8,30000,500,256,24.897
1.5,1,5,0.05,0.8,30000,1500,219,19.377
1.5,1,5,0.05,0.8,30000,3000,194,16.682
1.5,1,5,0.05,0.9,10000,100,327,43.693
1.5,1,5,0.05,0.9,10000,500,266,28.07
1.5,1,5,0.05,0.9,10000,1500,221,19.169
1.5,1,5,0.05,0.9,10000,3000,187,14.543
1.5,1,5,0.05,0.9,30000,100,367,53.005
1.5,1,5,0.05,0.9,30000,500,308,38.3719999999999
1.5,1,5,0.05,0.9,30000,1500,266,27.9960000000001
1.5,1,5,0.05,0.9,30000,3000,238,22.246
1.5,1,5,0.1,0.8,10000,100,249,24.786
1.5,1,5,0.1,0.8,10000,500,194,16.387
1.5,1,5,0.1,0.8,10000,1500,153,10.019
1.5,1,5,0.1,0.8,10000,3000,123,6.88300000000004
1.5,1,5,0.1,0.8,30000,100,285,32.053
1.5,1,5,0.1,0.8,30000,500,231,21.7069999999999
1.5,1,5,0.1,0.8,30000,1500,194,16.2420000000001
1.5,1,5,0.1,0.8,30000,3000,169,11.95
1.5,1,5,0.1,0.9,10000,100,300,35.658
1.5,1,5,0.1,0.9,10000,500,238,21.794
1.5,1,5,0.1,0.9,10000,1500,192,14.315
1.5,1,5,0.1,0.9,10000,3000,158,10.155
1.5,1,5,0.1,0.9,30000,100,340,48.915
1.5,1,5,0.1,0.9,30000,500,280,30.893
1.5,1,5,0.1,0.9,30000,1500,238,21.657
1.5,1,5,0.1,0.9,30000,3000,210,18.577
1.5,1,10,0.01,0.8,10000,100,304,126.355
1.5,1,10,0.01,0.8,10000,500,254,88.6160000000001
1.5,1,10,0.01,0.8,10000,1500,217,66.9349999999999
1.5,1,10,0.01,0.8,10000,3000,189,50.089
1.5,1,10,0.01,0.8,30000,100,338,169.756
1.5,1,10,0.01,0.8,30000,500,288,112.423
1.5,1,10,0.01,0.8,30000,1500,254,88.542
1.5,1,10,0.01,0.8,30000,3000,231,76.5
1.5,1,10,0.01,0.9,10000,100,359,185.86
1.5,1,10,0.01,0.9,10000,500,304,133.915
1.5,1,10,0.01,0.9,10000,1500,262,102.959
1.5,1,10,0.01,0.9,10000,3000,232,79.864
1.5,1,10,0.01,0.9,30000,100,395,234.593
1.5,1,10,0.01,0.9,30000,500,342,176.046
1.5,1,10,0.01,0.9,30000,1500,304,131.101
1.5,1,10,0.01,0.9,30000,3000,278,116.557
1.5,1,10,0.05,0.8,10000,100,254,91.9470000000001
1.5,1,10,0.05,0.8,10000,500,203,60.5039999999999
1.5,1,10,0.05,0.8,10000,1500,165,42.6280000000002
1.5,1,10,0.05,0.8,10000,3000,137,29.2659999999999
1.5,1,10,0.05,0.8,30000,100,287,117.496
1.5,1,10,0.05,0.8,30000,500,238,80.4899999999999
1.5,1,10,0.05,0.8,30000,1500,203,60.5500000000001
1.5,1,10,0.05,0.8,30000,3000,180,50.905
1.5,1,10,0.05,0.9,10000,100,304,131.382
1.5,1,10,0.05,0.9,10000,500,247,90.3129999999998
1.5,1,10,0.05,0.9,10000,1500,205,60.337
1.5,1,10,0.05,0.9,10000,3000,173,43.6130000000001
1.5,1,10,0.05,0.9,30000,100,341,175.738
1.5,1,10,0.05,0.9,30000,500,286,111.676
1.5,1,10,0.05,0.9,30000,1500,247,86.029
1.5,1,10,0.05,0.9,30000,3000,221,66.3239999999997
1.5,1,10,0.1,0.8,10000,100,231,75.676
1.5,1,10,0.1,0.8,10000,500,180,48.1340000000001
1.5,1,10,0.1,0.8,10000,1500,142,29.1119999999999
1.5,1,10,0.1,0.8,10000,3000,114,22.6449999999999
1.5,1,10,0.1,0.8,30000,100,265,100.719
1.5,1,10,0.1,0.8,30000,500,215,67.248
1.5,1,10,0.1,0.8,30000,1500,180,49.3510000000002
1.5,1,10,0.1,0.8,30000,3000,156,35.3309999999997
1.5,1,10,0.1,0.9,10000,100,278,114.108
1.5,1,10,0.1,0.9,10000,500,221,69.3289999999999
1.5,1,10,0.1,0.9,10000,1500,178,50.0310000000002
1.5,1,10,0.1,0.9,10000,3000,146,34.7399999999996
1.5,1,10,0.1,0.9,30000,100,316,142.128
1.5,1,10,0.1,0.9,30000,500,260,99.586
1.5,1,10,0.1,0.9,30000,1500,221,68.8960000000002
1.5,1,10,0.1,0.9,30000,3000,195,58.201
1.5,1,20,0.01,0.8,10000,100,292,481.318
1.5,1,20,0.01,0.8,10000,500,244,332.926
1.5,1,20,0.01,0.8,10000,1500,208,223.851000000001
1.5,1,20,0.01,0.8,10000,3000,182,188.346
1.5,1,20,0.01,0.8,30000,100,325,593.228000000001
1.5,1,20,0.01,0.8,30000,500,277,424.542
1.5,1,20,0.01,0.8,30000,1500,244,330.763
1.5,1,20,0.01,0.8,30000,3000,222,254.157
1.5,1,20,0.01,0.9,10000,100,345,641.082
1.5,1,20,0.01,0.9,10000,500,292,465.969
1.5,1,20,0.01,0.9,10000,1500,252,329.876
1.5,1,20,0.01,0.9,10000,3000,223,252.041
1.5,1,20,0.01,0.9,30000,100,380,764.178
1.5,1,20,0.01,0.9,30000,500,328,568.501
1.5,1,20,0.01,0.9,30000,1500,292,456.724
1.5,1,20,0.01,0.9,30000,3000,267,367.705
1.5,1,20,0.05,0.8,10000,100,244,321.002
1.5,1,20,0.05,0.8,10000,500,195,209.627
1.5,1,20,0.05,0.8,10000,1500,159,129.316
1.5,1,20,0.05,0.8,10000,3000,132,101.489
1.5,1,20,0.05,0.8,30000,100,276,410.473
1.5,1,20,0.05,0.8,30000,500,229,274.872
1.5,1,20,0.05,0.8,30000,1500,195,205.648
1.5,1,20,0.05,0.8,30000,3000,173,150.326
1.5,1,20,0.05,0.9,10000,100,292,449.062
1.5,1,20,0.05,0.9,10000,500,238,278.133
1.5,1,20,0.05,0.9,10000,1500,197,204.931
1.5,1,20,0.05,0.9,10000,3000,167,148.572
1.5,1,20,0.05,0.9,30000,100,328,554.54
1.5,1,20,0.05,0.9,30000,500,275,398.757999999999
1.5,1,20,0.05,0.9,30000,1500,238,279.759
1.5,1,20,0.05,0.9,30000,3000,213,239.585000000001
1.5,1,20,0.1,0.8,10000,100,222,244.438
1.5,1,20,0.1,0.8,10000,500,173,148.586
1.5,1,20,0.1,0.8,10000,1500,136,99.2799999999988
1.5,1,20,0.1,0.8,10000,3000,109,63.5210000000004
1.5,1,20,0.1,0.8,30000,100,255,316.322
1.5,1,20,0.1,0.8,30000,500,207,209.600000000001
1.5,1,20,0.1,0.8,30000,1500,173,150.069
1.5,1,20,0.1,0.8,30000,3000,150,122.755999999999
1.5,1,20,0.1,0.9,10000,100,267,359.227000000001
1.5,1,20,0.1,0.9,10000,500,213,236.717
1.5,1,20,0.1,0.9,10000,1500,172,148.963
1.5,1,20,0.1,0.9,10000,3000,141,102.128
1.5,1,20,0.1,0.9,30000,100,303,453.326
